"activity_reference_key","activity_search_autocomplete","override_industry_guidance_label","activity_key","4 - WIDESPREAD","3 - SUBSTANTIAL","2 - MODERATE","1 - MINIMAL","RSHO","last_modified","primary_guidance","secondary_guidance","related_guidance","language_code","language"
"outdoor-recreation","Outdoor recreation","","outdoor-recreation","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications - No food or beverages sold for onsite consumption ","2021-02-20T02:54:00.000Z","campgrounds-outdoor-recreation","","","en","English"
"outdoor-recreation","Outdoor recreation","","outdoor-recreation","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications - No food or beverages sold for onsite consumption ","2021-02-20T02:54:00.000Z","campgrounds-outdoor-recreation","","","en","English"
"personal-care-services","Personal care services","","personal-care-services","","","","","","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"personal-fitness-trainers","Personal fitness trainers","","personal-fitness-trainers","Can open outdoors only with modifications","Can open indoors with modifications - Max 10% capacity","Can open indoors with modifications - Max 25% capacity","Can open indoors with modifications  - Max 50% capacity","-","2021-02-20T02:54:00.000Z","","","","en","English"
"pet-groomers","Pet groomers","","pet-groomers","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Closed","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"pharmacies","Pharmacies","","pharmacies","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","retail","","","en","English"
"piercing-shops","Piercing shops","","piercing-shops","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Closed","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"places-of-worship","Places of worship","","places-of-worship","Can open indoors with modifications  - Max 25% capacity","Can open indoors with modifications  - Max 25% capacity","Can open indoors with modifications  - Max 50% capacity","Can open indoors with modifications  - Max 50% capacity","Can open outdoors only with modifications","2021-02-20T02:54:00.000Z","places-of-worship","","","en","English"
"places-of-worship-cultural-ceremonies","Places of worship and cultural ceremonies","","places-of-worship-cultural-ceremonies","","","","","","2021-02-20T02:54:00.000Z","places-of-worship","","","en","English"
"plumbing-services","Plumbing services","","plumbing-services","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"police-stations","Police stations","","police-stations","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","critical-infrastructure","","","en","English"
"ports","Ports","","ports","","","","","","2021-02-20T02:54:00.000Z","ports","","","en","English"
"professional-sports","Professional sports","","professional-sports","Can open with modifications - No live audience","Can open with modifications - No live audience","Can open with modifications - Permanent venues with live audiences outdoors only - Max 20% capacity - Regional attendees only (within 120 miles) - Reservations required - Assigned seating only - In-seat concessions only (no concourse sales)","Can open with modifications - Permanent venues with live audiences outdoors only - Max 25% capacity - Regional attendees only (within 120 miles) - Reservations required - Assigned seating only - In-seat concessions only (no concourse sales)","Can open with modifications - No live audience","2021-02-20T02:54:00.000Z","professional-sports, outdoor-live-professional-sports","","","en","English"
"pubs-no-meals-provided","Pubs (where no meals provided)","","pubs-no-meals-provided","Closed","Closed","Open outdoors only with modifications","Open indoors with modifications  - Max 50% capacity","","2021-02-20T02:54:00.000Z","","","","en","English"
"pumpkin-patches","Pumpkin patches","","pumpkin-patches","?","?","?","?","-","2021-02-20T02:54:00.000Z","","","","en","English"
"real-estate","Real estate transactions","","real-estate","","","","","","2021-02-20T02:54:00.000Z","real-estate","","","en","English"
"restaurants","Restaurants","","restaurants","","","","","","2021-02-20T02:54:00.000Z","restaurants-bars-wineries","","","en","English"
"restaurants-bars-wineries","Restaurants, wineries, and bars","","restaurants-bars-wineries","","","","","","2021-02-20T02:54:00.000Z","restaurants-bars-wineries, bars, wineries","","","en","English"
"restaurants-bars-wineries","Outdoor restaurants","","restaurants-bars-wineries","","","","","","2021-02-20T02:54:00.000Z","restaurants-bars-wineries","","","en","English"
"restaurants-dine-in","Restaurants (dine-in)","","restaurants-dine-in","Can open outdoors only with modifications","Can open indoors with modifications  - Max 25% capacity or 100 people, whichever is fewer","Can open indoors with modifications  - Max 50% capacity or 200 people, whichever is fewer ","Can open indoors with modifications  - Max 50% capacity","Closed","2021-02-20T02:54:00.000Z","restaurants-bars-wineries","","","en","English"
"retail","Retail","","retail","","","","","","2021-02-20T02:54:00.000Z","retail","","","en","English"
"retailers","Retailers","","retailers","Can open with modifications  - Max 25% capacity","Can open with modifications  - Max 50% capacity","Can open with modifications","Can open with modifications","Can open with modifications  - Max 20% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail","","","en","English"
"saunas-steam-rooms","Saunas and steam rooms","","saunas-steam-rooms","Closed","Closed","Closed","Can open indoors with modifications  - +Saunas - +Spas - +Steam rooms - Max 50% capacity","Closed","2021-02-20T02:54:00.000Z","fitness, hotels-lodging-rentals, campgrounds-outdoor-recreation","","","en","English"
"schools","Schools","","schools","-","-","-","-","-","2021-02-20T02:54:00.000Z","schools, cohorts, youth-sports","","","en","English"
"shopping-centers","Shopping centers","","shopping-centers","Can open indoors with modifications - Max 25% capacity - Closed common areas - Closed food courts","Can open indoors with modifications - Max 50% capacity - Closed common areas - Reduced capacity food courts (see Restaurants)","Can open indoors with modifications - Closed common areas - Reduced capacity food courts (see Restaurants)","Can open with modifications - Reduced capacity food courts (see Restaurants)","Can open indoors with modifications - Max 20% capacity - Closed common areas - Closed food courts","2021-02-20T02:54:00.000Z","shopping-centers","","","en","English"
"shopping-malls","Shopping malls","","shopping-malls","Can open indoors with modifications - Max 25% capacity - Closed common areas - Closed food courts","Can open indoors with modifications - Max 50% capacity - Closed common areas - Reduced capacity food courts (see Restaurants)","Can open indoors with modifications - Closed common areas - Reduced capacity food courts (see Restaurants)","Can open with modifications - Reduced capacity food courts (see Restaurants)","Can open indoors with modifications - Max 20% capacity - Closed common areas - Closed food courts","2021-02-20T02:54:00.000Z","shopping-centers","","","en","English"
"short-term-lodging-rentals","Short-term lodging rentals","","short-term-lodging-rentals","Can open with modifications","Can open with modifications - +Fitness centers (+10%)","Can open with modifications - +Fitness centers (+25%) - +Indoor pools","Can open with modifications - +Fitness Centers (50%) - +Spa facilities, etc.","Closed for in-state reservations unless used for COVID-19 mitigation and containment measures, treatment measures, accommodation for essential workers or those displaced as a result of fire or other emergency, or housing solutions, including measures to protect homeless populations. Open for non-essential, out-of-state reservations so long as reservation is at least the minimum time period required for quarantine.","2021-02-20T02:54:00.000Z","hotels-lodging-rentals","","","en","English"
